Date,S&P500,AAL,ALGT,ALK,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,FB,GOOG,IBM,MSFT
18-09-2019,3006.72998,28.6,152.220001,64.93,59.310001,27.51,56.23,7.36,12.78,8.06,217.080002,44.360001,48.93,23.190001,130.410004,83.019997,36.380001,35.290001,230.610001,55.692501,1817.459961,188.139999,1232.410034,142.220001,138.520004
19-09-2019,3006.790039,28.299999,151.429993,64.580002,58.689999,26.83,55.080002,7.44,12.86,8.07,215.229996,44.02,48.91,23.15,130.110001,83.970001,36.509998,35.639999,232.850006,55.240002,1821.5,190.139999,1238.709961,142.970001,141.070007
20-09-2019,2992.070068,27.99,150.279999,65,58.630001,26.969999,54.490002,7.5,12.82,7.99,213.740005,43.669998,48.630001,22.860001,131.649994,85.160004,36.689999,35.709999,232.889999,54.432499,1794.160034,189.929993,1229.930054,141.880005,139.440002
23-09-2019,2991.780029,27.5,150.089996,64.639999,58.02,27.26,54.48,7.4,12.59,7.79,213.460007,43.560001,48.959999,22.559999,131.740005,84.360001,36.240002,35.720001,228.770004,54.68,1785.300049,186.820007,1234.030029,142.070007,139.139999
24-09-2019,2966.600098,27,149.380005,64.650002,58,27.16,54.73,7.25,12.4,7.58,207.75,42.540001,48.650002,22.02,131.550003,83.599998,36.009998,35.650002,225,54.419998,1741.609985,181.279999,1218.76001,141.679993,137.380005
25-09-2019,2984.870117,27.440001,148.5,65.050003,58.310001,27.290001,54.82,7.26,12.24,7.58,210.029999,43.040001,49.259998,21.790001,130.990005,83.099998,35.900002,35.57,222.169998,55.2575,1768.329956,182.800003,1246.52002,143.160004,139.360001
26-09-2019,2977.620117,27.190001,149.479996,64.57,58.779999,26.25,54.580002,7.31,12.19,7.42,208.220001,42.619999,48.869999,21.85,128.850006,83.879997,35.779999,36.240002,215.479996,54.9725,1739.839966,180.110001,1241.390015,143.550003,139.539993
27-09-2019,2961.790039,27.01,149.020004,64.18,58.279999,26.15,54.34,7.37,12.16,7.56,208.970001,42.84,50.709999,21.700001,128.600006,82.910004,36.220001,36.459999,215.259995,54.705002,1725.449951,177.100006,1225.089966,143.240005,137.729996
30-09-2019,2976.73999,26.969999,149.660004,64.910004,57.599998,26.26,54.009998,7.34,12.21,7.5,207.229996,42.669998,50.439999,21.85,129.380005,84.18,35.93,36.450001,217.320007,55.9925,1735.910034,178.080002,1219,145.419998,139.029999
01-10-2019,2940.25,26.799999,150.029999,64.949997,57.009998,26.610001,53.369999,7.26,11.88,7.25,202.690002,41.380001,49.060001,19.67,129.990005,83.610001,35.43,36.209999,217.210007,56.147499,1735.650024,175.809998,1205.099976,143.660004,137.070007
02-10-2019,2887.610107,25.370001,149.210007,62.720001,54.349998,26.129999,52.040001,7.05,11.59,7.19,198.25,40.23,48.470001,18.889999,132,81.620003,34.700001,35.349998,216.75,54.740002,1713.22998,174.600006,1176.630005,141.690002,134.649994
03-10-2019,2910.629883,25.27,146.800003,62.299999,52.830002,25.530001,52.259998,7.03,11.49,7.15,197.240005,40.25,48.48,19.5,131.190002,82.739998,35.450001,35.349998,215.360001,55.205002,1724.420044,179.380005,1187.829956,142.020004,136.279999
04-10-2019,2952.01001,25.83,147.610001,63.509998,53.810001,25.700001,52.790001,7.11,11.55,7.19,200.800003,40.779999,49.209999,19.1,133.660004,85,35.93,36.169998,219.800003,56.752499,1739.650024,180.449997,1209,142.990005,138.119995
07-10-2019,2938.790039,25.83,148.720001,63.959999,53.360001,25.209999,53.040001,7.06,11.48,7.09,200.399994,40.68,48.810001,19.290001,133.160004,84.389999,35.830002,36.369999,221.240005,56.764999,1732.660034,179.679993,1207.680054,141.279999,137.119995
08-10-2019,2893.060059,26.26,147.779999,63.18,53.200001,27,53.029999,7,11.43,6.92,197.369995,39.82,47.82,19.4,131.839996,83.290001,35.43,35.970001,220.110001,56.099998,1705.51001,177.75,1189.130005,138.380005,135.669998
09-10-2019,2919.399902,27.07,148.580002,64.110001,53.919998,27.49,53.490002,7.02,11.42,6.94,196.850006,40.439999,48.150002,19.219999,129.220001,84.18,35.689999,36.110001,222.080002,56.7575,1721.98999,179.850006,1202.310059,139.669998,138.240005
10-10-2019,2938.129883,27.18,149.330002,64.879997,53.099998,27.709999,53.669998,7.41,11.62,7.13,199.869995,41.049999,48.650002,19.280001,129.059998,83.760002,35.790001,35.990002,223.729996,57.522499,1720.26001,180.029999,1208.670044,141.130005,139.100006
11-10-2019,2970.27002,27.360001,150.020004,66.080002,52.950001,27.52,53.919998,8.01,11.94,7.46,204.679993,41.93,49.209999,20.620001,131.330002,84.339996,36.110001,36.330002,222.070007,59.052502,1731.920044,184.190002,1215.449951,142.759995,139.679993
14-10-2019,2966.149902,27.620001,149.919998,66.209999,52.990002,28.35,54.029999,7.89,11.98,7.55,205.820007,42.25,49.27,20.9,130.720001,84.690002,36.299999,36.02,220.589996,58.967499,1736.430054,183.279999,1217.140015,142.039993,139.550003
15-10-2019,2995.679932,28.27,151.350006,67.330002,53.639999,28.5,54.16,8.35,12.19,7.78,206.460007,42.529999,50.110001,21.34,132.839996,85.040001,36.5,36.209999,238.589996,58.830002,1767.380005,188.889999,1243.01001,143,141.570007
16-10-2019,2989.689941,28.049999,151.110001,66.830002,53.169998,29.540001,53.669998,8.35,12.32,7.84,207.419998,42.790001,49.59,22.17,135.169998,84.449997,36.34,35.740002,236.990005,58.592499,1777.430054,189.550003,1243.640015,142.110001,140.410004
17-10-2019,2997.949951,27.93,152.419998,66.980003,53.369999,29.1,53.860001,8.38,12.29,7.9,206.460007,43.439999,49.610001,22.799999,136.169998,83.800003,36.459999,36.560001,243.669998,58.82,1787.47998,190.389999,1253.069946,134.259995,139.690002
18-10-2019,2986.199951,28.219999,152,66.839996,53.830002,28.42,53.48,8.48,12.33,7.92,206.520004,43.66,49.970001,22.540001,127.699997,84.68,36.459999,36.810001,245.339996,59.102501,1757.51001,185.850006,1245.48999,134.089996,137.410004
21-10-2019,3006.719971,28.620001,152.949997,69.040001,54.580002,29.469999,53.23,8.52,12.49,8.08,209.25,44.98,50.459999,22.860001,128.020004,84.519997,36.459999,36.73,243.919998,60.127499,1785.660034,189.759995,1246.150024,132.580002,138.429993
22-10-2019,2995.98999,28.26,153.029999,69.190002,54.650002,30.129999,52.919998,8.42,12.47,7.91,209.600006,45.380001,50.619999,22.58,129.199997,81.300003,36.43,36.259998,249.479996,59.990002,1765.72998,182.339996,1242.800049,133.960007,136.369995
23-10-2019,3004.52002,28.290001,152.710007,68.910004,53.810001,27.99,53.240002,8.53,12.6,7.99,211.320007,45.91,50.93,22.559999,129.899994,82.870003,36.77,36.48,247.800003,60.794998,1762.170044,186.149994,1259.130005,134.380005,137.240005
24-10-2019,3010.290039,29.41,154.380005,68.760002,53.790001,27.530001,56.290001,8.47,12.5,7.9,211.050003,45.759998,51.099998,22.66,127.5,82.580002,36.389999,36.700001,244.509995,60.895,1780.780029,186.380005,1260.98999,134.070007,139.940002
25-10-2019,3022.550049,30.860001,166.179993,71.57,54.599998,27.690001,56.740002,8.69,12.57,7.97,214.229996,46.369999,51.57,23.530001,128.350006,82.260002,36.77,37,244.910004,61.645,1761.329956,187.889999,1265.130005,135.440002,140.729996
28-10-2019,3039.419922,31.360001,170.75,70.080002,55.169998,28,57.639999,8.71,12.69,8.05,217.75,46.84,51.650002,24.049999,129.179993,82.199997,37.279999,37.02,247.050003,62.262501,1777.079956,189.399994,1290,135.970001,144.190002
29-10-2019,3036.889893,30.92,167.720001,69.760002,55.380001,28.09,57.209999,8.74,12.71,7.98,217.639999,46.830002,52.169998,24.469999,129.119995,85.099998,38.209999,36.950001,252.289993,60.822498,1762.709961,189.309998,1262.619995,133.820007,142.830002
30-10-2019,3046.77002,30.290001,167.580002,70.379997,55.32,28.309999,57.040001,8.7,12.53,7.36,215.809998,46.259998,52.029999,24.889999,132.839996,86.220001,38.48,37.5,254.800003,60.814999,1779.98999,188.25,1261.290039,135.25,144.610001
31-10-2019,3037.560059,30.059999,167.330002,69.43,55.080002,28.610001,56.130001,8.63,12.38,7.25,213.380005,46.049999,51.630001,24.84,132.039993,86.660004,38.369999,37.619999,252.699997,62.189999,1776.660034,191.649994,1260.109985,133.729996,143.369995
01-11-2019,3066.909912,30.559999,167.770004,70.150002,56.02,28.469999,56.259998,8.67,12.62,7.39,217.389999,47.330002,52.18,25.92,131.199997,84.940002,38.389999,37.700001,252.210007,63.955002,1791.439941,193.619995,1273.73999,135.529999,143.720001
04-11-2019,3078.27002,30.950001,167.880005,70.629997,56.880001,29.26,56.98,8.7,13.07,7.66,219.869995,48.830002,52.720001,26.190001,130.229996,83.900002,38.029999,37.59,251.25,64.375,1804.660034,194.720001,1291.369995,137.669998,144.550003
05-11-2019,3074.620117,31.18,167.169998,71.379997,57.509998,30.17,57.880001,8.69,13.04,7.61,218.639999,48.75,53.299999,26.129999,130.419998,82.919998,37.48,37,250.300003,64.282501,1801.709961,194.320007,1292.030029,137.889999,144.460007
06-11-2019,3076.780029,30.959999,168.160004,71.370003,57.580002,30.629999,57.860001,8.61,12.98,7.65,218.419998,48.560001,53.799999,25.67,130.960007,83.25,37.610001,37.110001,250.520004,64.309998,1795.77002,191.550003,1291.800049,138.779999,144.059998
07-11-2019,3085.179932,30.889999,168.119995,70.93,57.66,30.18,58.240002,8.65,13.13,7.76,223.289993,48.66,54,26.01,131.429993,82.879997,36.91,37.16,256.459991,64.857498,1788.199951,190.419998,1308.859985,137.690002,144.259995
08-11-2019,3093.080078,30.76,168.320007,71.169998,57.580002,30.139999,58.18,8.52,13.06,7.63,222.910004,49.150002,54.099998,26.200001,133,83.589996,37.049999,37.389999,256.970001,65.035004,1785.880005,190.839996,1311.369995,137.610001,145.960007
11-11-2019,3087.01001,30.59,170.050003,71.910004,57.209999,30.24,58.259998,8.79,13.09,7.61,219.029999,49.09,54.049999,26.52,131.979996,83.279999,36.93,37.560001,254.089996,65.550003,1771.650024,189.610001,1299.189941,135.470001,146.110001
12-11-2019,3091.840088,29.52,168.210007,70.839996,57.220001,29.620001,57.849998,8.8,13.04,7.63,220.410004,49.009998,54.220001,27.01,131.350006,84.120003,36.970001,37.490002,255.25,65.489998,1778,194.470001,1298.800049,135.589996,147.070007
13-11-2019,3094.040039,28.66,172.080002,70.519997,56.5,30.030001,57.59,8.71,12.85,7.28,219.320007,48.389999,53.290001,27.379999,131.270004,84.82,36.599998,37.599998,253.570007,66.1175,1753.109985,193.190002,1298,134.479996,147.309998
14-11-2019,3096.629883,28.77,170.080002,70.410004,56.549999,30.290001,57.630001,8.73,12.85,7.21,219.429993,48.610001,53.490002,27.75,130.960007,84.550003,36.549999,37.34,255.830002,65.660004,1754.599976,193.149994,1311.459961,134,148.059998
15-11-2019,3120.459961,28.860001,170.300003,70.379997,56.849998,30.629999,57.790001,8.78,13.02,7.31,220.25,48.990002,53.799999,28.48,134.940002,84.900002,37.279999,37.529999,269.399994,66.440002,1739.48999,195.100006,1334.869995,134.399994,149.970001
18-11-2019,3122.030029,28.6,170.059998,70.059998,57.080002,30.440001,57.779999,8.79,13.01,7.35,219.729996,49.029999,54,28.4,134.830002,84.129997,37.279999,37.529999,272.929993,66.775002,1752.530029,197.399994,1320.699951,134.309998,150.339996
19-11-2019,3120.179932,29.290001,171.210007,70.07,57.07,31.02,57.549999,8.78,13.05,7.35,220.039993,49.330002,54.029999,28.209999,134.820007,84.650002,37.66,38.299999,274.230011,66.572502,1752.790039,199.320007,1315.459961,134.520004,150.389999
20-11-2019,3108.459961,28.23,168.889999,68.440002,55.669998,30.530001,56.830002,8.63,13.01,7.3,217.910004,49.099998,53.540001,27.73,135.940002,85.269997,37.049999,38.169998,275.559998,65.797501,1745.530029,197.509995,1303.050049,133.199997,149.619995
21-11-2019,3103.540039,27.93,167.289993,68,55.310001,30.040001,56.59,8.65,13.15,7.38,218.229996,48.84,53.560001,27.75,136.440002,85.459999,37.740002,38.23,276.549988,65.502502,1734.709961,197.929993,1301.349976,133.839996,149.479996
22-11-2019,3110.290039,28.68,169.220001,68.760002,56.110001,30.58,57.009998,8.7,13.27,7.36,220.279999,49.25,54.279999,27.58,138.070007,85.449997,38.330002,38.07,276.839996,65.445,1745.719971,198.820007,1295.339966,134.339996,149.589996
25-11-2019,3133.639893,28.99,169.419998,68.790001,56.349998,30.77,57.560001,8.82,13.33,7.38,222.75,49.959999,54.209999,27.700001,137.179993,85.699997,38.68,38.48,282.670013,66.592499,1773.839966,199.789993,1306.689941,135.970001,151.229996
26-11-2019,3140.52002,29.049999,169.649994,69.440002,57.459999,30.860001,57.59,8.79,13.27,7.29,222.449997,49.41,53.810001,27.959999,137.169998,87.339996,38.290001,38.779999,281.399994,66.072502,1796.939941,198.970001,1313.550049,135.089996,152.029999
27-11-2019,3153.629883,28.950001,172.149994,69.169998,57.07,30.67,57.75,8.95,13.29,7.36,222.949997,49.779999,54.34,28.17,137.75,87.610001,38.630001,38.549999,280.670013,66.959999,1818.51001,202,1312.98999,133.770004,152.320007
29-11-2019,3140.97998,28.74,169.729996,69.010002,57.310001,30.290001,57.639999,8.81,13.09,7.21,221.350006,49.48,54.459999,28.24,137.490005,87.18,38.52,38.57,279.869995,66.8125,1800.800049,201.639999,1304.959961,134.449997,151.380005
02-12-2019,3113.870117,28.08,169.520004,68.110001,56.75,30.08,56.720001,8.73,13.11,7.19,217.639999,49.080002,53.619999,28.540001,137.360001,87.040001,38.290001,38.419998,279.660004,66.040001,1781.599976,199.699997,1289.920044,132.910004,149.550003
03-12-2019,3093.199951,27.290001,168.820007,66.610001,55.619999,29.08,55.93,8.64,12.83,7.06,212.240005,48.110001,52.580002,28.27,137.160004,87.379997,38.049999,38.189999,276.899994,64.862503,1769.959961,198.820007,1295.280029,132.119995,149.309998
04-12-2019,3112.76001,27.379999,168.520004,66.919998,56.060001,29.26,55.779999,8.69,12.94,7.17,215.940002,48.84,53.240002,28.68,139.380005,88.669998,38.139999,38.52,279.320007,65.434998,1760.689941,198.710007,1320.540039,131.990005,149.850006
05-12-2019,3117.429932,27.24,169.539993,67.290001,55.880001,29.450001,55.529999,8.78,12.99,7.18,217.139999,49.07,53.23,28.950001,139.559998,88.75,38.029999,38.43,282,66.394997,1740.47998,199.360001,1328.130005,131.910004,149.929993
06-12-2019,3145.909912,27.73,171.190002,68.32,56.139999,29.92,55.939999,8.9,13.08,7.22,224.610001,49.799999,54.369999,29.110001,140.380005,88.849998,38.290001,38.57,280.190002,67.677498,1751.599976,201.050003,1340.619995,133.220001,151.75
09-12-2019,3135.959961,27.49,171.779999,67.989998,55.799999,29.719999,55.470001,8.98,13.12,7.21,221.809998,49.599998,53.919998,29.209999,140.5,88.720001,38.32,38.400002,277.540009,66.730003,1749.51001,201.339996,1343.560059,133.919998,151.360001
10-12-2019,3132.52002,27,172.190002,67.239998,55.529999,29.290001,54.91,8.93,13.06,7.19,221.880005,49.669998,53.689999,29.24,139.990005,89.099998,38.48,38.400002,279.519989,67.120003,1739.209961,200.869995,1344.660034,133.910004,151.130005
11-12-2019,3141.629883,26.860001,171.360001,66.739998,55.080002,29.120001,54,8.97,12.95,7.26,221.190002,49.450001,53.169998,29.33,140.979996,88.980003,38.220001,38.490002,280.5,67.692497,1748.719971,202.259995,1345.02002,133.759995,151.699997
12-12-2019,3168.570068,27.719999,171.710007,67.690002,56.689999,30.120001,54.490002,9.08,13.31,7.57,226.050003,50.689999,54.360001,31.889999,141.339996,89.57,38.540001,38.439999,283.609985,67.864998,1760.329956,196.75,1350.27002,135.320007,153.240005
13-12-2019,3168.800049,27.48,174.130005,67.410004,56.73,29.540001,54.150002,9.74,13.34,7.48,225,50.240002,53.790001,31,141.380005,89.190002,38.330002,38.16,285.480011,68.787498,1760.939941,194.110001,1347.829956,134.210007,154.529999
16-12-2019,3191.449951,27.92,175.149994,69,58.419998,29.84,54.349998,10.14,13.5,7.69,228.039993,50.720001,54.220001,30.32,141.789993,89.290001,39.139999,38.610001,292.029999,69.964996,1769.209961,197.919998,1361.170044,134.130005,155.529999
17-12-2019,3192.52002,28.280001,178.259995,70.059998,58.689999,30.889999,54.18,9.81,13.63,7.81,231.149994,50.900002,54.34,29.5,143.559998,89.019997,38.900002,38.650002,290.470001,70.102501,1790.660034,198.389999,1355.119995,134.220001,154.690002
18-12-2019,3191.139893,28,176.179993,69.029999,58.580002,30.559999,53.599998,9.69,13.61,7.75,230.449997,50.66,53.669998,29.120001,143.190002,89.620003,38.889999,38.93,292.899994,69.934998,1784.030029,202.5,1352.619995,134.410004,154.369995
19-12-2019,3205.370117,28.549999,178.309998,69.199997,59.139999,30.4,54.080002,9.56,13.54,7.89,229.940002,50.860001,53.630001,29.9,145.350006,89.989998,38.970001,39.380001,294.619995,70.004997,1792.280029,206.059998,1356.040039,134.559998,155.710007
20-12-2019,3221.219971,29.040001,179.470001,69.339996,58.970001,30.290001,54.630001,9.27,13.24,7.77,228.929993,50.689999,53.330002,30,146.059998,91.580002,39.23,39.880001,292.589996,69.860001,1786.5,206.300003,1349.589966,135.589996,157.410004
23-12-2019,3224.01001,29.299999,180.059998,69.290001,59.439999,30.799999,55.25,9.3,13.24,7.67,229.089996,50.720001,53.810001,29.91,146.440002,91.739998,39.32,40.349998,295.089996,71,1793,206.179993,1348.839966,135.550003,157.410004
24-12-2019,3223.379883,29.18,180.149994,69.089996,59.389999,30.74,54.939999,9.38,13.22,7.62,229.910004,50.689999,53.82,29.870001,145.929993,91.440002,39.290001,40.34,294.540009,71.067497,1789.209961,205.119995,1343.560059,134.979996,157.380005
26-12-2019,3239.909912,29.67,178.929993,69.07,59.560001,30.370001,54.900002,9.42,13.26,7.66,231.210007,51.110001,54.150002,29.690001,145.830002,91.339996,39.380001,40.360001,295.649994,72.477501,1868.77002,207.789993,1360.400024,134.910004,158.669998
27-12-2019,3240.02002,28.440001,177.369995,68.290001,59.080002,29.83,54.32,9.45,13.41,7.66,230.660004,51.09,53.919998,29.700001,145.75,91.5,39.32,40.639999,295.970001,72.449997,1869.800049,208.100006,1351.890015,135.270004,158.960007
30-12-2019,3221.290039,28.299999,175.320007,67.68,58.66,29.280001,54.080002,9.42,13.43,7.72,229.800003,50.959999,53.599998,29.440001,145.300003,91.029999,38.91,40.73,293.850006,72.879997,1846.890015,204.410004,1336.140015,132.809998,157.589996
31-12-2019,3230.780029,28.68,174.039993,67.75,58.48,29.290001,53.98,9.52,13.45,7.78,229.929993,51.119999,53.799999,29.92,145.869995,90.949997,39.18,40.66,293.980011,73.412498,1847.839966,205.25,1337.02002,134.039993,157.699997
02-01-2020,3257.850098,29.09,176.050003,68.169998,59.040001,29.23,54.84,9.76,13.75,8.33,234.320007,52.040001,53.75,29.91,145.970001,92.040001,39.139999,40.889999,292.5,75.087502,1898.01001,209.779999,1367.369995,135.419998,160.619995
03-01-2020,3234.850098,27.65,173.529999,66.919998,58.060001,29.09,54.349998,9.51,13.48,8.12,231.580002,51.200001,53.419998,29.42,144.279999,91.25,38.93,40.650002,289.540009,74.357498,1874.969971,208.669998,1360.660034,134.339996,158.619995
06-01-2020,3246.280029,27.32,171,66.599998,57.66,29.08,54.130001,9.49,13.53,8.06,233.949997,51.02,53.099998,28.860001,144.100006,91.639999,38.880001,41.02,291.549988,74.949997,1902.880005,212.600006,1394.209961,134.100006,159.029999
07-01-2020,3237.179932,27.219999,171.100006,66.18,57.610001,29.15,54.290001,9.51,13.79,8.25,235.490005,50.919998,52.66,28.57,144.979996,89.199997,38.75,40.700001,289.790009,74.597504,1906.859985,213.059998,1393.339966,134.190002,157.580002
08-01-2020,3253.050049,27.84,173.740005,66.5,58.849998,29.09,54.369999,9.53,13.92,8.57,237.759995,51.57,52.82,28.5,144.960007,88.599998,39.060001,40.84,295.899994,75.797501,1891.969971,215.220001,1404.319946,135.309998,160.089996
09-01-2020,3274.699951,27.950001,175.139999,66.370003,58.959999,28.860001,54.299999,9.51,13.95,8.61,242.600006,52.060001,52.73,28.01,145.389999,89.379997,38.889999,40.860001,294.220001,77.407501,1901.050049,218.300003,1419.829956,136.740005,162.089996
10-01-2020,3265.350098,27.32,174.669998,65.889999,59.240002,29.1,53.939999,9.41,13.74,8.52,242.110001,52.209999,52.5,27.65,145.059998,89.529999,39.490002,41.029999,295.130005,77.582497,1883.160034,218.059998,1429.72998,136.690002,161.339996
13-01-2020,3288.129883,27.389999,174.699997,65.870003,59.490002,29.530001,53.990002,9.42,13.92,8.48,245.210007,52.779999,52.110001,28.120001,145.699997,89.510002,39.41,41.169998,285.850006,79.239998,1891.300049,221.910004,1439.22998,136.600006,163.279999
14-01-2020,3283.149902,27.530001,174.100006,66.18,61.450001,29.610001,54.490002,9.36,14.02,8.58,245.660004,52.860001,49.299999,28.52,146.520004,89.93,40.07,41.18,288.23999,78.169998,1869.439941,219.059998,1430.880005,135.820007,162.130005
15-01-2020,3289.290039,27.58,176.029999,66.589996,61.619999,29.66,55.029999,9.23,13.84,8.41,245.210007,52.939999,48.32,29.049999,147.009995,91.540001,40.669998,41.540001,296.410004,77.834999,1862.02002,221.149994,1439.199951,136.619995,163.179993
16-01-2020,3316.810059,28.23,177.600006,66.540001,61.880001,30.440001,55.299999,9.26,13.94,8.54,249.720001,56.439999,49.25,29.75,148.199997,91.18,40.610001,41.75,300.73999,78.809998,1877.939941,221.770004,1451.699951,137.979996,166.169998
17-01-2020,3329.620117,28.4,177.789993,66.620003,62.029999,30.049999,55.009998,9.12,13.87,8.42,249.460007,57.509998,49.18,30.25,149.169998,90.970001,40.509998,42.419998,298.470001,79.682503,1864.719971,222.139999,1480.390015,138.309998,167.100006
21-01-2020,3320.790039,27.200001,170.059998,64.989998,60.34,28.4,53.540001,9.04,13.64,8.27,245.699997,55.919998,48.939999,29.73,149.270004,89.970001,40.34,42.450001,300.529999,79.142502,1892,221.440002,1484.400024,139.169998,166.5
22-01-2020,3321.75,27.32,170.550003,65.589996,59.639999,29.120001,53.48,9.16,13.58,8.4,247.050003,55.860001,48.560001,29.51,148.25,89.650002,40.189999,42.580002,300.589996,79.425003,1887.459961,221.320007,1485.949951,143.889999,165.699997
23-01-2020,3325.540039,28.799999,174.800003,67.18,60.27,29.84,55.400002,9.02,13.54,8.56,245.580002,55.529999,48.220001,29.190001,148.529999,88.559998,40.709999,42.389999,299.459991,79.807503,1884.579956,219.759995,1486.650024,142.869995,166.720001
24-01-2020,3295.469971,27.639999,173,66.720001,58.810001,29.02,56.549999,9,13.46,8.57,241.919998,54.549999,47.57,28.4,148.320007,85.980003,39.82,41.200001,292.809998,79.577499,1861.640015,217.940002,1466.709961,140.559998,165.039993
27-01-2020,3243.629883,26.110001,166.690002,65.339996,56.830002,27.43,56.25,8.84,13.12,8.54,238.139999,53.110001,47.099998,28.35,148.75,86.099998,40.16,40.970001,284.089996,77.237503,1828.339966,214.869995,1433.900024,138.619995,162.279999
28-01-2020,3276.23999,26.9,170.759995,65.540001,57.48,27.58,57.599998,8.92,13.01,8.67,242.580002,54.02,47.369999,29.209999,149.5,86.25,38.139999,41.189999,285.869995,79.422501,1853.25,217.789993,1452.560059,139.550003,165.460007
29-01-2020,3273.399902,26.799999,163.160004,66.889999,56.650002,27.290001,56.889999,8.89,13.03,8.77,240.119995,53.68,47.27,29.15,150.539993,87.239998,37.580002,41.470001,282.899994,81.084999,1858,223.229996,1458.630005,137.690002,168.039993
30-01-2020,3283.659912,27.719999,169.729996,66.010002,57.099998,27.9,55.830002,9.02,13,9.3,244.130005,53.82,47.91,28.35,150.360001,86.5,37.07,42.509998,280.980011,80.967499,1870.680054,209.529999,1455.839966,136.770004,172.779999
31-01-2020,3225.52002,26.84,168.039993,64.589996,55.740002,27.879999,54.98,8.8,12.61,9.15,237.75,52.259998,46.939999,27.43,148.869995,85.440002,37.240002,41.799999,272.450012,77.377502,2008.719971,201.910004,1434.22998,143.729996,170.229996
03-02-2020,3248.919922,27.16,165.740005,64.650002,56.040001,27.6,55.220001,8.76,12.52,8.96,239.009995,52.599998,47.119999,27.92,150.169998,87.339996,37.509998,41.869999,274.019989,77.165001,2004.199951,204.190002,1485.939941,146.270004,174.380005
04-02-2020,3297.590088,28.43,171.009995,65.769997,57.93,29.190001,55.68,8.87,12.71,8.99,241.940002,54.02,47.259998,28.82,151.600006,88.360001,37.689999,42.389999,280.839996,79.712502,2049.669922,209.830002,1447.069946,149.110001,180.119995
05-02-2020,3334.689941,29.1,171.740005,66.330002,58.889999,29.969999,56.950001,8.98,12.98,9.11,244.300003,54.990002,48.310001,29.059999,153.990005,85.830002,38.169998,43.560001,295.730011,80.362503,2039.869995,210.110001,1448.22998,156.330002,179.899994
06-02-2020,3345.780029,28.299999,167.779999,64.019997,58.18,28.780001,57.720001,9.08,13.09,10.37,241.820007,55.009998,47.98,28.92,153.529999,85.68,38.259998,43.43,292.459991,81.302498,2050.22998,210.850006,1476.22998,156.759995,183.630005
07-02-2020,3327.709961,28.379999,162.580002,63.959999,57.919998,28.34,57.259998,9.07,13.06,10.41,238,55.029999,47.84,28.15,151.889999,85.080002,38.049999,43.32,289.220001,80.0075,2079.280029,212.330002,1479.22998,153.410004,183.889999
10-02-2020,3352.090088,28.790001,159.899994,64.43,57.709999,28.26,57.419998,9.1,13.18,10.3,237.360001,55.349998,47.77,28.190001,151.860001,85.660004,37.810001,43.43,287.029999,80.387497,2133.909912,213.059998,1508.680054,154.429993,188.699997
11-02-2020,3357.75,29.84,164.020004,64.550003,58.66,28.57,57.93,9.22,13.44,10.5,236.460007,55.779999,47.990002,28.17,151.990005,85.25,38.09,43.41,290.790009,79.902496,2150.800049,207.190002,1508.790039,153.479996,184.440002
12-02-2020,3379.449951,30.469999,166.380005,65.540001,59.470001,29.120001,58.48,9.21,13.63,10.85,238.649994,56.18,47.790001,28.549999,151.089996,83.25,37.740002,43.389999,303.480011,81.800003,2160,210.759995,1518.27002,155.309998,184.710007
13-02-2020,3373.939941,30.09,167.100006,66.5,59.130001,28.51,58.540001,9.15,13.65,11.02,238.350006,55.93,48.119999,27.43,150.089996,81.970001,36.93,43.68,302.200012,81.217499,2149.870117,213.139999,1514.660034,154.309998,183.710007
14-02-2020,3380.159912,29.200001,165.449997,66.110001,58.900002,27.959999,57.970001,9.08,13.62,11.04,237.080002,55.84,48.220001,27.74,150.130005,82.650002,36.509998,43.389999,298.779999,81.237503,2134.870117,214.179993,1520.73999,150.699997,185.350006
18-02-2020,3370.290039,28.629999,165.529999,65.489998,58.720001,27.040001,57.599998,9.08,13.65,10.71,233.210007,55.52,46.990002,28.049999,149.139999,82.459999,36.32,44.099998,302.140015,79.75,2155.669922,217.800003,1519.670044,151.100006,187.229996
19-02-2020,3386.149902,28.33,164.869995,65.169998,58.509998,26.700001,57.110001,9.08,13.76,10.67,237.330002,56.310001,47.09,26.459999,148.940002,82,36.23,44.73,305.309998,80.904999,2170.219971,217.490005,1526.689941,150.860001,187.279999
20-02-2020,3373.22998,28.51,163.630005,65.360001,58.380001,26.790001,56.939999,9.32,13.74,10.67,232.729996,53.75,47.34,26.41,148.369995,82.489998,35.849998,43.860001,302.130005,80.074997,2153.100098,214.580002,1518.150024,151.220001,184.419998
21-02-2020,3337.75,27.82,162.860001,65.43,57.869999,26.809999,56.529999,9.27,13.62,10.24,230.619995,52.419998,47.700001,26.5,149.929993,82.339996,35.720001,44.029999,301.429993,78.262497,2095.969971,210.179993,1485.109985,149.839996,178.589996
24-02-2020,3225.889893,25.450001,154.720001,63.009998,54.23,25.360001,54.110001,8.67,12.83,9.64,224.539993,49.68,46.389999,26,145.910004,81.330002,34.669998,42.540001,277.790009,74.544998,2009.290039,200.720001,1421.589966,146.429993,170.889999
